Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
4062,3325955,48,2,10,62,114,187,16,54,131,197,15,No,0,0.83,0.69,0,No,No,No,Yes,No,No
4063,3325973,18,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
4064,3326002,98,2,0,0,0,0,2,10,35,55,0,No,0,0.9,0.95,0,No,No,No,Yes,No,No
4065,3326003,2,8,0,0,0,0,0,0,0,1,0,No,0,0.81,0.75,0,No,No,No,Yes,No,No
4066,3326049,17,9,0,0,0,4,0,3,9,22,0,No,0,0.96,0.95,0,No,No,No,Yes,No,No
4067,3326146,1,10,0,1,1,1,0,0,0,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
4068,3326147,7,2,0,6,12,24,2,11,18,21,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4069,3326178,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4070,3326195,20,2,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,No,No,Yes,Yes,No,No
4071,3326293,146,,0,0,0,0,0,0,1,3,3,No,0,-99,-99,0,No,No,No,Yes,No,No
4072,3326341,11,8,0,0,0,1,1,2,7,10,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4073,3326342,4722,,0,0,0,0,10,55,191,337,22,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4074,3326343,0,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4075,3326344,29,10,0,0,0,0,1,2,2,5,1,No,0,0.77,0.84,0,No,No,No,Yes,No,No
4076,3326435,5,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.93,0,Yes,No,No,Yes,No,No
4077,3326482,104,8,17,189,263,374,47,138,236,350,61,No,0,0.97,0.96,0,No,No,No,Yes,No,No
4078,3326578,0,8,0,0,0,0,1,2,8,12,0,No,0,0.87,0.92,0,Yes,No,No,Yes,No,No
4079,3326584,12,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4080,3326643,5105,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4081,3326672,323,8,6,204,362,362,54,170,390,598,71,No,0,1,0.81,0,No,No,No,Yes,No,No
4082,3326678,0,,0,0,1,2,0,0,0,0,38,No,0,-99,-99,0,Yes,No,Yes,No,No,No
4083,3326738,8,,0,0,0,0,1,2,3,7,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4084,3327613,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
4085,3326808,2,8,0,0,0,0,0,0,0,0,0,No,0,0.38,0.18,0,No,No,No,Yes,No,No
4086,3326821,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4087,3326854,12,8,12,24,48,72,3,25,41,76,17,No,0,0.98,0.96,0,No,No,No,Yes,No,No
4088,3326855,6,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4089,3327614,34,,0,0,0,0,0,0,0,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4090,3326900,687,8,408,0,0,45,56,177,472,587,39,No,0,0.61,0.6,0,No,No,No,Yes,No,No
4091,3326901,4,2,4,14,29,44,2,10,31,31,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
4092,3326948,225,8,8,216,432,684,80,275,575,865,126,No,0,1,1,0,No,No,No,Yes,No,No
4093,3326995,27,8,0,0,0,0,0,2,7,13,1,No,0,0.96,0.98,0,No,No,No,Yes,No,No
4094,3327092,54,2,0,0,0,0,1,3,7,10,1,No,0,0.96,0.96,0,No,No,No,Yes,No,No
4095,3327094,4,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,Yes,Yes,No,No
4096,3327141,96,8,0,0,0,0,13,46,79,110,28,No,0,0.94,0.96,0,No,No,No,Yes,No,No
4097,3327240,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4098,3327241,99,8,0,0,0,0,0,1,3,4,0,No,0,0.66,0.67,0,No,No,No,Yes,No,No
4099,3327242,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4100,3327250,0,,0,6,7,7,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4101,3327289,1,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4102,3327334,33,12,0,160,304,484,33,98,129,141,16,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
4103,3327383,10,4,0,4,14,22,0,0,0,0,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
4104,3327431,4,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.8,0,Yes,No,No,Yes,No,No
4105,3327432,90,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
4106,3327546,497,,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4107,3327572,319,8,0,0,0,0,4,33,77,109,18,No,0,0.07,0.2,0,Yes,No,No,Yes,No,No
4108,3327574,20,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.8,0,No,No,No,Yes,No,No
4109,3327621,381,8,0,0,0,0,0,1,3,10,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
4110,3327624,8545,8,0,0,0,0,0,130,169,216,0,No,0,0,0.33,0,No,No,No,Yes,No,No
4111,3327669,41,8,0,0,0,0,0,0,0,7,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
4112,3327809,29,,0,0,0,0,0,3,10,18,18,No,0,-99,-99,0,No,No,No,No,No,No
4113,3327810,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
4114,3327953,198,8,0,0,0,0,6,16,21,32,3,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
4115,3328051,431,8,0,0,0,0,0,0,0,0,0,No,0,0.63,0.76,0,No,No,No,Yes,No,No
4116,3328052,1,2,0,0,0,1,0,0,0,1,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
4117,3328149,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4118,3328197,7,8,0,0,0,0,0,0,3,4,0,No,0,0.7,0.71,0,No,No,Yes,Yes,No,No
4119,3328212,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4120,3328243,6,2,0,7,14,35,3,16,38,52,2,No,0,1,0.99,0,No,No,No,Yes,No,No
4121,3328291,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4122,3328463,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4123,3328534,2040,16,10,0,0,0,56,196,431,697,142,No,0,0.92,0.9,0,No,No,No,Yes,No,No
4124,3328580,100,12,0,0,29,58,9,35,86,290,68,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
4125,3328636,43,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4126,3328673,381,8,0,0,180,360,65,198,436,682,86,No,0,0.95,0.96,0,No,No,No,Yes,No,No
4127,3328766,55,2,0,0,0,0,4,5,13,18,2,No,0,0.86,0.77,0,No,No,Yes,No,No,No
4128,3328772,46,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4129,3328812,23,12,0,6,11,16,0,11,24,31,11,No,0,0.21,0.26,0,No,No,No,Yes,No,No
4130,3328813,3,8,0,3,5,8,0,2,3,7,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
4131,3329102,17,2,0,0,0,4,0,5,8,25,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
4132,3329343,8,3,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,Yes,No,No,Yes,No,No
4133,3329436,70,4,0,0,0,0,0,20,278,288,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4134,3329437,346,8,0,0,0,0,0,0,4,4,1,No,0,0,0,0,No,No,No,Yes,No,No
4135,3329439,6,4,0,0,0,0,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4136,3329484,83,2,0,0,0,0,0,0,0,2,0,No,0,1,0.6,0,No,No,No,Yes,No,No
4137,3329533,13,8,0,3,4,9,1,6,13,27,13,No,0,0.62,0.58,0,No,No,No,Yes,No,No
4138,3329537,331,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
4139,3329577,5850,4,860,6000,12000,16800,829,3129,14057,17188,946,No,0,0.98,0.96,0,No,No,No,Yes,No,No
4140,3329578,10752,2,0,0,865,2017,13,19,23,70,7,No,0,0.98,0.91,0,No,No,No,Yes,No,No
4141,3329671,700,8,0,0,0,0,4,17,38,62,2,No,0,1,0.98,0,Yes,No,No,Yes,No,No
4142,3329672,74,8,0,12,38,77,8,28,63,104,25,No,0,1,0.99,0,No,No,No,Yes,No,No
4143,3329718,90,12,0,0,0,0,1,6,15,27,14,No,0,0.92,0.9,0,No,No,No,Yes,No,No
4144,3329719,0,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4145,3329722,16,8,0,0,0,0,0,0,0,0,0,No,0,0.9,0.94,0,No,No,No,Yes,No,No
4146,3329763,2,52,0,21,21,21,0,1,2,2,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4147,3329810,23,8,0,83,83,83,0,1,2,3,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
4148,3329811,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
4149,3329812,0,,0,2,2,2,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4150,3329906,10,8,0,0,0,0,0,0,0,0,0,No,0,0.67,0.42,0,No,No,Yes,Yes,No,No
4151,3329909,26,8,0,0,0,0,3,4,7,9,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
4152,3329953,5,8,0,0,2,4,0,1,5,5,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
4153,3329954,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4154,3330028,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4155,3330096,19,2,0,0,0,6,2,7,17,25,0,No,0,0.21,0.34,0,No,No,No,Yes,No,No
4156,3330099,6,8,0,0,0,0,0,1,1,9,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
4157,3330144,10,3,0,0,0,0,0,0,1,1,0,No,0,0.84,0.76,0,No,No,No,Yes,No,No
4158,3330193,2,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4159,3330294,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
4160,3330335,140,8,0,0,0,0,0,3,15,25,3,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4161,3330336,2,9,0,4,5,7,0,3,5,6,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4162,3330432,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4163,3330530,95,2,0,0,0,0,0,4,6,6,0,No,0,0.62,0.58,0,No,No,No,Yes,No,No
4164,3330622,2437,8,52,3248,3248,6496,506,1721,3645,5660,501,No,0,0.98,0.92,0,No,No,No,Yes,No,No
4165,3330810,7,8,0,0,0,0,0,0,0,0,1,No,0,0.87,0.92,0,No,No,No,Yes,No,No
4166,3330855,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4167,3330857,33,8,0,43,86,129,5,33,82,122,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
4168,3330858,51,,0,0,0,0,4,4,9,9,4,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4169,3330859,3,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
4170,3331005,20,2,0,0,0,0,1,1,6,13,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4171,3331054,36,8,0,0,0,0,0,1,4,10,3,No,0,0.66,0.67,0,No,No,No,Yes,No,No
4172,3331055,113,26,0,0,0,0,0,0,0,0,200,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
4173,3331056,45,52,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
4174,3331101,2,8,0,20,20,20,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
4175,3331102,48,,0,0,0,0,0,6,10,11,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4176,3331195,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4177,3331196,13,4,2,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4178,3331197,1,2,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
4179,3331199,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4180,3331245,4,3,0,0,0,0,0,0,0,0,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
4181,3331293,1,9,0,1,1,2,0,1,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4182,3331341,0,2,0,0,0,0,0,0,0,0,0,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
4183,3331387,2,4,2,0,1,2,1,6,13,14,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4184,3331577,542,8,0,1500,3000,3000,330,1098,2292,3249,305,No,0,0.93,0.96,0,No,No,No,Yes,No,No
4185,3331578,2,8,0,0,0,0,0,0,1,1,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
4186,3331625,70,,0,0,0,0,2,10,20,35,9,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4187,3331670,5,8,0,0,2,5,0,1,2,5,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
4188,3331766,18,8,0,0,0,0,0,1,3,4,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4189,3331812,7,8,0,6,14,20,3,9,18,33,3,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4190,3331961,0,12,0,5,5,5,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4191,3331962,10,2,0,0,0,0,0,0,0,0,0,No,0,0.89,0.89,0,Yes,No,No,Yes,No,No
4192,3332105,14,4,0,0,0,0,0,1,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4193,3332106,4,4,4,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4194,3332164,22,,0,0,2,2,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4195,3332205,20,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4196,3332248,2,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4197,3332346,3,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4198,3332347,83,8,8,57,141,204,24,73,141,218,24,No,0,0.94,0.97,0,No,No,No,Yes,No,No
4199,3332372,35,,0,0,0,0,7,26,50,72,16,No,0,-99,-99,0,No,No,No,No,No,No
4200,3332456,48,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
4201,3332488,215,8,0,250,250,500,30,127,263,339,51,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4202,3332489,121,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
4203,3332532,59,8,0,0,0,0,0,4,6,15,2,No,0,0.63,0.68,0,No,No,Yes,Yes,No,No
4204,3332533,8,8,0,0,0,0,0,0,0,0,1,No,0,0.66,0.75,0,No,No,No,Yes,No,No
4205,3332534,14,52,0,0,0,0,0,0,0,0,1,No,0,1,1,0,Yes,No,No,Yes,No,No
4206,3332620,13,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
4207,3332770,48,12,1,0,0,0,5,17,29,47,1,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4208,3332818,8,2,0,0,2,6,0,6,15,17,0,No,0,0.41,0.26,0,No,No,No,Yes,No,No
4209,3332867,10,2,0,0,0,0,0,2,2,2,0,No,0,0.99,0.93,0,Yes,No,No,Yes,No,No
4210,3332915,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
4211,3332963,58,2,0,0,0,0,0,1,1,2,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
4212,3333300,50,6,0,0,0,0,2,43,92,103,10,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4213,3333301,20,12,0,0,0,0,2,3,7,14,7,No,0,0.98,0.98,0,No,No,No,Yes,No,No
4214,3333345,-1,2,0,24,24,24,22,22,22,22,0,No,0,0.25,0.16,1,Yes,No,No,Yes,No,No
4215,3333392,272,12,0,0,0,0,13,31,71,111,20,No,0,0.92,0.9,0,No,No,No,Yes,No,No
4216,3333393,91,,0,0,0,0,2,3,3,3,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
4217,3333394,143,8,1,0,147,147,15,49,102,159,22,No,0,0.76,0.71,0,No,No,No,Yes,No,No
4218,3333437,13,8,0,0,0,0,0,1,1,1,2,No,0,-99,-99,0,No,No,No,Yes,No,No
4219,3333438,27,8,0,0,0,0,0,18,18,18,0,No,0,0.81,0.91,0,No,No,No,Yes,No,No
4220,3333625,57,8,40,140,240,365,41,123,218,306,46,No,0,0.9,0.86,0,No,No,No,Yes,No,No
4221,3333720,9,8,6,0,0,0,0,0,0,0,2,No,0,1,0.99,0,No,No,No,Yes,No,No
4222,3333724,24,3,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
4223,3333769,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4224,3333820,3,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
4225,3333959,3,4,2,1,4,5,0,2,4,6,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4226,3333960,12,2,0,5,25,25,0,0,0,0,0,No,0,0.9,0.91,0,Yes,No,No,Yes,No,No
4227,3333962,3,4,2,3,3,3,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
4228,3333963,6,2,0,0,0,0,0,1,2,2,1,No,0,1,0.86,0,Yes,No,No,Yes,No,No
4229,3333971,60,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
4230,3334007,0,2,0,5,7,7,0,0,0,0,1,No,0,0.96,0.96,0,Yes,No,No,Yes,No,No
4231,3334008,5,2,0,0,0,0,0,0,0,0,1,No,0,0.88,0.63,0,Yes,No,Yes,Yes,No,No
4232,3334153,4,8,0,0,0,0,0,1,2,2,0,No,0,1,0.92,0,No,No,No,Yes,No,No
4233,3334247,21187,,0,0,0,0,1,16,16,16,36,No,0,-99,-99,0,Yes,No,No,No,No,No
4234,3334342,2896,8,1073,0,2500,2500,606,1842,3285,4752,1134,No,0,0.95,0.95,0,No,No,No,Yes,No,No
4235,3334386,36,8,0,0,0,0,0,0,0,0,2,No,0,0.73,0.76,0,No,No,No,Yes,No,No
4236,3334477,63,12,0,0,0,0,0,1,2,2,1,No,0,0.56,0.58,0,No,No,Yes,Yes,No,No
4237,3334524,4,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
4238,3334571,149,8,0,144,216,288,38,138,257,404,53,No,0,0.41,0.59,0,No,No,No,Yes,No,No
4239,3334574,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4240,3334621,5,12,0,0,0,0,0,1,1,1,1,No,0,0.86,0.75,0,No,No,No,Yes,No,No
4241,3334623,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4242,3334669,2,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
4243,3334715,3,8,0,0,2,3,1,1,5,5,0,No,0,0.81,0.75,0,No,No,No,Yes,No,No
4244,3334716,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
4245,3334838,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4246,3334861,25373,2,14,2894,10975,14849,52,194,566,781,83,No,0,0.87,0.88,0,No,No,No,Yes,No,No
4247,3334862,17,2,0,0,0,0,0,0,2,2,2,No,0,0.8,0.9,0,No,No,No,Yes,No,No
4248,3334864,0,3,0,3,3,3,0,0,0,0,1,No,0,0.91,0.91,0,No,No,Yes,Yes,No,No
4249,3334907,163,8,52,151,326,504,52,186,347,527,63,No,0,0.92,0.91,0,No,No,No,Yes,No,No
4250,3334910,8,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.99,0,No,No,No,Yes,No,No
4251,3334953,0,8,2,4,6,10,0,4,6,8,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4252,3334954,4,8,0,7,11,15,0,5,8,12,0,No,0,1,1,0,No,No,Yes,Yes,No,No
4253,3334956,52,8,0,0,0,0,1,5,10,16,0,No,0,1,1,0,No,No,No,Yes,No,No
4254,3335002,9,2,0,0,0,0,0,0,3,6,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
4255,3335003,5,4,0,0,0,0,1,1,1,1,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
4256,3335096,13,9,3,1,1,1,1,3,6,9,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
4257,3335098,24,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,Yes,No,No,No,No,No
4258,3335191,8,12,0,11,27,37,1,6,15,29,0,No,0,0.7,0.76,0,No,No,No,Yes,No,No
4259,3335243,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,No,No,No
4260,3335286,504,8,225,1333,2333,3083,373,1008,1846,2730,285,No,0,0.99,0.98,0,No,No,No,Yes,No,No
4261,3335287,187,4,31,378,810,1251,61,428,947,1160,62,No,0,0.97,0.98,0,No,No,No,Yes,No,No
4262,3335406,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
4263,3335437,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
4264,3335601,60,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
4265,3335615,35,8,0,0,0,0,10,12,12,13,0,No,0,0.86,0.89,0,No,No,No,Yes,No,No
4266,3335616,463,8,50,432,936,1320,143,494,1044,1608,160,No,0,0.96,0.97,0,No,No,No,Yes,No,No
4267,3335664,7,8,0,0,0,3,1,5,7,9,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
4268,3335665,11,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
4269,3335738,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
4270,3335761,1,2,0,0,0,0,1,3,3,3,0,No,0,0.79,0.87,0,No,No,No,Yes,No,No
4271,3335905,71,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.96,0,Yes,No,No,Yes,No,No
4272,3335906,63,12,2,80,176,272,18,77,202,330,21,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4273,3335908,57,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,Yes,Yes,No,No
4274,3335954,190,8,0,0,0,0,1,1,12,12,2,No,0,-99,0,0,No,No,No,Yes,No,No
4275,3336051,5,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
4276,3336053,132,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
4277,3336099,2,8,0,0,2,3,0,1,1,3,1,No,0,0.35,0.36,0,No,No,No,Yes,No,No
4278,3336147,11,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
4279,3336193,206,8,0,0,0,0,2,20,45,69,51,No,0,0.95,0.95,0,No,No,No,Yes,No,No
4280,3336239,201,8,1009,0,0,0,26,409,475,559,76,No,0,0.82,0.83,1,No,No,No,Yes,No,No
4281,3336272,4963,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4282,3336332,2081,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.92,0,No,No,No,Yes,No,No
4283,3336333,39,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
4284,3336425,3,8,12,12,24,44,3,13,17,29,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
4285,3336433,12,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
4286,3336471,-8,8,0,17,20,24,2,4,9,9,7,No,0,0.5,0.46,8,No,No,No,Yes,No,No
4287,3336472,5,8,0,0,0,0,0,0,1,3,1,No,0,0.5,0.46,0,No,No,No,Yes,No,No
4288,3336473,31,8,0,0,0,0,0,1,1,1,3,No,0,0.99,0.96,0,No,No,No,Yes,No,No
4289,3336474,915,13,0,0,0,0,56,166,355,524,78,No,0,0.87,0.79,0,No,No,No,Yes,No,No
4290,3336612,16,9,0,0,0,0,0,1,1,3,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4291,3336616,32,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.92,0,No,No,No,Yes,No,No
4292,3336708,7,8,0,0,0,0,0,0,0,1,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,No
4293,3336709,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
4294,3336849,4,8,0,2,5,7,0,2,2,5,4,No,0,0.7,0.41,0,No,No,No,Yes,No,No
4295,3336950,1120,2,217,750,1830,2760,0,0,0,0,143,No,0,0.78,0.9,0,No,No,No,Yes,No,No
4296,3337235,207,12,178,110,440,550,49,256,692,1184,69,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
4297,3337281,5,8,0,0,1,3,0,1,4,9,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
4298,3337377,6,12,0,2,3,6,0,2,4,10,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
4299,3337520,35,8,0,0,0,2,3,7,18,30,1,No,0,0.05,0.04,0,No,No,No,Yes,No,No
4300,3337527,19,,0,0,0,0,0,1,4,4,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
4301,3337617,324,2,0,0,50,120,7,21,52,60,7,No,0,0.99,0.94,0,No,No,No,Yes,No,No
4302,3337666,2,2,0,0,0,0,0,0,0,0,1,No,0,1,0.99,0,No,No,No,Yes,No,No
4303,3337812,5,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.94,0,Yes,No,No,Yes,No,No
